BranchCode,ServiceCode,TicketPrefix,DefaultAvgServiceMinutes,EntryType,EnqueueSequence,CheckedIn,SlotActive,CallNextPriority,QueueLength,CrossLaneQueueLength,PeopleAheadCallNext,ActiveCounters,ListeningCounters,HourOfDay,DayOfWeek,IsPeakHour,WaitingMinutes
0,PS,P,3.063,0,88,0,0,1,0,0,0,5,5,8,6,0,0.0
0,PS,P,3.063,0,988,0,0,1,1,1,1,2,2,21,0,0,0.0833
101078,BIZ_BANK,I,18.0,0,1,1,0,1,1,10,1,4,1,12,4,0,12.66
0,PS,P,3.063,0,135,0,0,1,4,4,4,8,8,9,1,1,0.6667
101033,CUST_SVC,E,10.0,0,5,1,1,0,3,25,1,5,2,15,3,1,5.02
101012,CUST_SVC,E,10.0,1,5,1,0,1,4,11,4,2,1,9,1,1,90.0
0,PS,P,3.063,0,958,0,0,1,0,0,0,1,1,20,6,0,0.0
101056,BIZ_BANK,I,18.0,1,3,1,0,1,1,6,2,2,1,13,2,0,38.68
101056,DEPOSIT,A,6.0,1,8,1,0,1,6,23,6,2,2,10,5,1,22.73
101033,BIZ_BANK,I,18.0,1,1,1,0,1,2,9,0,3,1,13,3,0,0.0
101033,WITHDRAW,A,5.0,1,2,1,0,1,3,20,9,6,3,11,1,1,47.39
101033,ONLINE_SUP,J,12.0,1,8,1,0,1,4,12,4,5,1,15,2,1,64.92
0,PS,P,3.063,0,209,0,0,1,0,0,0,5,5,9,6,1,0.0
101033,REMITTANCE,K,10.0,1,5,1,0,1,1,14,2,3,1,10,3,1,14.8
0,PS,P,3.063,0,636,0,0,1,3,3,3,1,1,19,2,0,4.5833
0,PS,P,3.063,0,751,0,0,1,0,0,0,4,4,15,2,1,0.0
0,PS,P,3.063,0,1019,0,0,1,0,0,0,2,2,23,0,0,0.0
101056,ONLINE_SUP,J,12.0,1,1,1,0,1,2,22,5,6,1,14,2,1,59.39
0,PS,P,3.063,0,396,0,0,1,0,0,0,6,6,11,6,1,0.5167
0,PS,P,3.063,0,782,0,0,1,1,1,1,6,6,16,2,1,0.4167
0,PS,P,3.063,0,831,0,0,1,2,2,2,3,3,22,3,0,5.2167
101033,ACC_OPEN,D,25.0,1,6,1,0,1,4,27,6,6,1,11,1,1,90.0
0,NW,N,1.866,0,112,0,0,1,1,1,1,4,4,21,2,0,1.0167
101012,DEPOSIT,A,6.0,1,11,1,0,1,7,18,15,3,3,16,5,1,76.73
0,NE,N,4.556,0,7,0,0,1,3,3,3,5,5,9,3,1,1.3833
101012,WITHDRAW,A,5.0,1,6,1,0,1,9,12,2,2,1,10,5,1,38.41
101033,WITHDRAW,A,5.0,1,7,1,0,1,4,18,4,3,1,10,5,1,35.56
0,PS,P,3.063,0,861,0,0,1,0,0,0,4,4,17,0,0,0.0
101078,ONLINE_SUP,J,12.0,1,4,1,0,1,3,3,1,2,1,13,3,0,4.9
101056,CREDIT_CARD,C,12.0,0,1,1,0,1,4,20,2,3,2,16,1,1,7.07
0,PS,P,3.063,0,826,0,0,1,3,3,3,6,6,14,0,1,0.5167
101033,DEPOSIT,A,6.0,1,4,1,0,1,1,10,0,5,3,10,2,1,0.0
0,IN,I,6.846,0,21,0,0,1,7,7,7,6,6,10,0,1,0.0
101078,ACC_OPEN,D,25.0,1,3,1,0,1,4,22,2,6,1,15,2,1,40.52
0,PS,P,3.063,0,497,0,0,1,1,1,1,6,6,13,2,0,2.6333
101056,LOAN,B,30.0,0,4,1,0,1,3,21,5,4,1,10,4,1,71.67
0,PS,P,3.063,0,987,0,0,1,5,5,5,3,3,19,2,0,3.4833
101012,CUST_SVC,E,10.0,1,1,1,0,1,4,36,10,6,2,10,3,1,77.3
0,TT,T,1.906,0,44,0,0,1,0,0,0,5,5,18,3,0,0.3
101045,CUST_SVC,E,10.0,0,3,1,0,1,1,17,3,4,1,9,1,1,67.35
0,PS,P,3.063,0,1105,0,0,1,0,0,0,3,3,19,3,0,0.0
101078,ACC_OPEN,D,25.0,1,6,1,0,1,3,11,2,3,1,16,5,1,18.94
0,NE,N,4.556,0,75,0,0,1,7,7,7,5,5,13,0,0,5.3833
0,PS,P,3.063,0,331,0,0,1,2,2,2,4,4,10,1,1,0.6333
0,NE,N,4.556,0,44,0,0,1,4,4,4,8,8,10,6,1,0.9167
0,PS,P,3.063,0,365,0,0,1,1,1,1,4,4,11,0,1,0.0
0,PS,P,3.063,0,763,0,0,1,4,4,4,8,8,14,0,1,1.6167
101056,FIXED_DEP,G,15.0,1,4,1,0,1,5,0,0,2,1,12,1,0,0.0
101012,CUST_SVC,E,10.0,0,9,1,1,0,5,7,1,2,1,13,3,0,14.55
0,PS,P,3.063,0,515,0,0,1,0,0,0,5,5,16,3,1,0.0
0,NE,N,4.556,0,52,0,0,1,3,3,3,5,5,13,1,0,2.7167
101078,INSURANCE,H,20.0,1,1,1,0,1,1,14,0,5,1,15,2,1,0.0
0,PS,P,3.063,0,594,0,0,1,1,1,0,7,7,15,0,1,0.0
0,NW,N,1.866,0,211,0,0,1,0,0,0,2,2,20,3,0,0.0
0,PS,P,3.063,0,953,0,0,1,1,1,1,6,6,16,0,1,0.2
0,NW,N,1.866,0,42,0,0,1,0,0,0,8,8,9,0,1,0.3333
101056,ONLINE_SUP,J,12.0,1,1,1,0,1,5,10,5,4,1,9,2,1,71.14
0,PS,P,3.063,0,931,0,0,1,0,0,0,4,4,17,6,0,1.8167
101012,CUST_SVC,E,10.0,1,1,1,0,1,2,22,3,4,1,14,2,1,50.47
0,PS,P,3.063,0,901,0,0,1,0,0,0,2,2,22,0,0,0.0
101078,CREDIT_CARD,C,12.0,1,8,1,0,1,4,11,2,2,1,16,2,1,35.53
0,TT,T,1.906,0,23,0,0,1,0,0,0,5,5,18,3,0,0.0
0,PS,P,3.063,0,772,0,0,1,0,0,0,4,4,18,6,0,0.0
101045,DEPOSIT,A,6.0,0,7,0,0,1,3,16,2,5,2,11,5,1,8.71
0,PS,P,3.063,0,406,0,0,1,2,2,2,6,6,11,6,1,0.25
101078,FIXED_DEP,G,15.0,0,1,1,0,1,3,8,4,2,1,12,2,0,37.64
101056,CREDIT_CARD,C,12.0,0,9,1,0,1,5,4,1,2,1,13,5,0,8.21
0,PS,P,3.063,0,329,0,0,1,4,4,4,10,10,10,2,1,2.45
0,PS,P,3.063,0,567,0,0,1,1,1,1,3,3,16,2,1,1.8667
0,PS,P,3.063,0,874,0,0,1,6,6,6,6,6,16,6,1,2.1
101012,CREDIT_CARD,C,12.0,1,3,1,0,1,8,33,7,3,1,10,5,1,90.0
0,PS,P,3.063,0,581,0,0,1,0,0,0,6,6,13,0,0,1.1
0,PS,P,3.063,0,148,0,0,1,0,0,0,3,3,9,2,1,0.0
0,PS,P,3.063,0,1113,0,0,1,0,0,0,2,2,23,1,0,0.0
101012,DEPOSIT,A,6.0,1,2,1,0,1,3,24,4,4,2,16,2,1,30.86
0,PS,P,3.063,0,1059,0,0,1,0,0,0,3,3,20,1,0,0.0
101045,LOAN,B,30.0,0,4,1,0,1,3,12,3,2,1,13,1,0,45.1
101078,BIZ_BANK,I,18.0,0,1,1,0,1,2,10,4,3,1,16,5,1,51.8
101078,WITHDRAW,A,5.0,1,6,1,0,1,2,11,4,5,3,13,1,0,19.7
101012,ATM_CDM,F,8.0,0,3,1,0,1,2,9,0,3,1,10,3,1,1.29
101033,CREDIT_CARD,C,12.0,0,3,1,1,0,4,16,1,6,2,15,3,1,5.27
101045,CREDIT_CARD,C,12.0,1,3,1,0,1,1,13,1,5,2,15,1,1,11.68
0,PS,P,3.063,0,832,0,0,1,0,0,0,2,2,19,0,0,0.0
0,PS,P,3.063,0,284,0,0,1,0,0,0,9,9,9,6,1,0.0
101033,CUST_SVC,E,10.0,1,1,1,0,1,2,10,2,3,2,13,5,0,12.11
0,TT,T,1.906,0,6,0,0,1,0,0,0,4,4,10,3,1,0.0
101012,DEPOSIT,A,6.0,1,10,1,0,1,6,34,3,4,1,11,3,1,25.7
101078,FIXED_DEP,G,15.0,0,8,0,0,1,5,13,1,4,1,9,4,1,16.53
0,PS,P,3.063,0,535,0,0,1,1,1,1,7,7,12,1,0,1.1167
101012,LOAN,B,30.0,1,4,1,0,1,5,34,4,5,2,9,1,1,21.92
101056,BIZ_BANK,I,18.0,1,7,1,0,1,4,28,8,4,1,15,1,1,90.0
101033,FIXED_DEP,G,15.0,1,2,1,0,1,1,1,0,2,1,12,5,0,0.0
0,NE,N,4.556,0,16,0,0,1,2,2,2,8,8,10,3,1,1.2667
0,PS,P,3.063,0,356,0,0,1,2,2,2,5,5,12,2,0,1.05
101012,DEPOSIT,A,6.0,0,2,1,0,1,7,24,16,4,2,15,4,1,90.0
0,PS,P,3.063,0,431,0,0,1,3,3,3,6,6,12,3,0,0.6167
101045,REMITTANCE,K,10.0,0,2,0,0,1,1,21,1,6,1,15,3,1,17.58
0,PS,P,3.063,0,152,0,0,1,0,0,0,4,4,8,1,0,0.0
0,PS,P,3.063,0,624,0,0,1,3,3,3,3,3,18,2,0,2.9667
0,PS,P,3.063,0,979,0,0,1,0,0,0,3,3,21,3,0,1.0833
0,PS,P,3.063,0,591,0,0,1,1,1,1,7,7,14,1,1,0.45
0,PS,P,3.063,0,979,0,0,1,0,0,0,1,1,20,2,0,0.0
101045,FIXED_DEP,G,15.0,1,6,1,0,1,2,3,0,2,1,13,3,0,0.0
101078,ONLINE_SUP,J,12.0,1,4,1,0,1,3,19,3,5,1,14,3,1,50.79
0,NW,N,1.866,0,256,0,0,1,4,4,4,8,8,16,3,1,2.4167
0,IN,I,6.846,0,106,0,0,1,6,6,6,8,8,21,0,0,0.0
0,PS,P,3.063,0,331,0,0,1,0,0,0,2,2,22,2,0,0.0
101033,DEPOSIT,A,6.0,0,3,1,0,1,3,11,5,6,3,11,5,1,17.43
0,PS,P,3.063,0,929,0,0,1,5,5,5,5,5,17,6,0,2.4667
101033,CREDIT_CARD,C,12.0,1,4,1,0,1,4,16,10,4,2,14,2,1,90.0
0,PS,P,3.063,0,1003,0,0,1,0,0,0,3,3,22,3,0,0.0
101045,INSURANCE,H,20.0,0,4,1,0,1,1,8,1,4,1,14,3,1,10.45
0,NW,N,1.866,0,59,0,0,1,0,0,0,2,2,11,6,1,0.0
101033,ACC_OPEN,D,25.0,0,4,1,0,1,1,13,0,4,1,9,3,1,0.0
0,PS,P,3.063,0,429,0,0,1,3,3,2,8,8,11,3,1,2.15
0,NW,N,1.866,0,70,0,0,1,1,1,1,4,4,11,1,1,0.0
0,NW,N,1.866,0,160,0,0,1,2,2,2,3,3,16,3,1,2.8667
0,PS,P,3.063,0,608,0,0,1,0,0,0,7,7,15,3,1,0.0
0,PS,P,3.063,0,221,0,0,1,1,1,1,6,6,9,2,1,0.0
101045,ATM_CDM,F,8.0,0,3,1,1,0,1,17,1,6,1,11,5,1,3.65
0,PS,P,3.063,0,1602,0,0,1,3,3,3,3,3,22,6,0,1.95
0,PS,P,3.063,0,176,0,0,1,6,6,6,8,8,9,6,1,1.6
0,NW,N,1.866,0,127,0,0,1,0,0,0,5,5,16,6,1,0.4667
101033,ATM_CDM,F,8.0,1,5,1,0,1,2,23,3,6,1,11,2,1,22.56
0,NE,N,4.556,0,74,0,0,1,11,11,11,10,10,12,3,0,3.8
101012,BIZ_BANK,I,18.0,1,3,1,0,1,3,26,1,6,1,14,3,1,27.1
0,NE,N,4.556,0,117,0,0,1,4,4,4,3,3,15,1,1,13.55
0,PS,P,3.063,0,1203,0,0,1,0,0,0,1,1,19,1,0,0.0
101056,CUST_SVC,E,10.0,1,5,1,0,1,7,18,6,3,1,11,1,1,90.0
0,PS,P,3.063,0,459,0,0,1,1,1,1,2,2,15,6,1,0.9
101012,LOAN,B,30.0,1,5,1,0,1,1,6,0,2,1,12,1,0,0.0
101012,ONLINE_SUP,J,12.0,0,6,1,0,1,5,21,5,3,1,15,5,1,90.0
0,PS,P,3.063,0,85,0,0,1,0,0,0,8,8,8,1,0,0.0
101078,DEPOSIT,A,6.0,1,9,1,0,1,5,28,9,5,3,10,1,1,32.25
0,IN,I,6.846,0,153,0,0,1,1,1,1,3,3,23,1,0,0.0
0,PS,P,3.063,0,809,0,0,1,4,4,4,2,2,17,2,0,5.8667
101033,CREDIT_CARD,C,12.0,1,2,1,0,1,4,6,2,3,1,9,3,1,16.78
0,PS,P,3.063,0,339,0,0,1,0,0,0,7,7,10,0,1,0.0
101033,DEPOSIT,A,6.0,1,4,1,0,1,5,28,10,4,2,11,2,1,48.94
101033,INSURANCE,H,20.0,1,1,1,0,1,5,13,6,2,1,13,1,0,90.0
101078,CREDIT_CARD,C,12.0,0,6,1,1,0,4,25,1,5,1,11,2,1,12.57
0,PS,P,3.063,0,437,0,0,1,3,3,3,8,8,12,6,0,1.1833
101045,FIXED_DEP,G,15.0,1,6,1,0,1,3,15,5,5,1,11,5,1,90.0
0,PS,P,3.063,0,220,0,0,1,0,0,0,6,6,10,0,1,0.0
0,PS,P,3.063,0,29,0,0,1,1,1,1,4,4,19,5,0,0.0
101056,FIXED_DEP,G,15.0,1,2,1,0,1,1,6,1,3,1,11,4,1,19.84
0,PS,P,3.063,0,49,0,0,1,0,0,0,2,2,7,3,0,0.3333
0,NE,N,4.556,0,128,0,0,1,0,0,0,8,8,15,6,1,0.0
0,PS,P,3.063,0,439,0,0,1,0,0,0,7,7,11,3,1,0.0
0,NW,N,1.866,0,87,0,0,1,8,8,8,9,9,12,6,0,3.5333
0,PS,P,3.063,0,1472,0,0,1,3,3,3,5,5,20,0,0,1.0833
0,PS,P,3.063,0,531,0,0,1,2,2,2,6,6,13,3,0,0.7667
0,PS,P,3.063,0,871,0,0,1,1,1,1,4,4,17,1,0,0.0
0,PS,P,3.063,0,854,0,0,1,0,0,0,3,3,17,0,0,0.4333
101045,CUST_SVC,E,10.0,1,4,1,0,1,3,3,1,3,1,12,5,0,12.97
0,PS,P,3.063,0,531,0,0,1,1,1,1,3,3,14,1,1,0.0
101045,CUST_SVC,E,10.0,1,1,1,0,1,6,8,5,2,1,15,3,1,49.98
101012,ACC_OPEN,D,25.0,1,10,1,0,1,6,10,1,2,1,12,1,0,8.82
0,PS,P,3.063,0,582,0,0,1,1,1,1,8,8,13,1,0,0.0
0,PS,P,3.063,0,1059,0,0,1,4,4,4,4,4,18,0,0,2.5
101012,LOAN,B,30.0,1,6,1,0,1,5,17,4,3,1,9,5,1,79.28
0,PS,P,3.063,0,1295,0,0,1,6,6,6,4,4,22,0,0,4.2667
0,NW,N,1.866,0,112,0,0,1,4,4,4,10,10,15,6,1,4.2
101012,ATM_CDM,F,8.0,1,7,1,0,1,3,7,2,3,1,12,5,0,17.42
101056,CREDIT_CARD,C,12.0,1,4,1,0,1,3,38,9,5,1,10,1,1,90.0
0,NW,N,1.866,0,38,0,0,1,0,0,0,5,5,8,3,0,0.75
0,PS,P,3.063,0,881,0,0,1,1,1,1,5,5,16,6,1,0.0
101056,FIXED_DEP,G,15.0,1,7,1,0,1,3,24,6,5,1,11,3,1,90.0
101033,ACC_OPEN,D,25.0,1,5,1,0,1,1,4,0,2,1,13,4,0,0.35
101078,CREDIT_CARD,C,12.0,0,3,1,0,1,4,17,3,3,1,10,1,1,49.16
0,PS,P,3.063,0,173,0,0,1,0,0,0,4,4,9,4,1,0.0
101078,DEPOSIT,A,6.0,1,5,1,0,1,2,9,4,3,2,11,2,1,15.3
0,PS,P,3.063,0,235,0,0,1,2,2,2,10,10,10,6,1,0.8667
0,PS,P,3.063,0,185,0,0,1,5,5,5,7,7,9,0,1,3.5333
0,PS,P,3.063,0,483,0,0,1,0,0,0,6,6,13,2,0,0.0
101045,DEPOSIT,A,6.0,1,2,1,0,1,5,13,7,4,2,11,4,1,23.6
0,PS,P,3.063,0,574,0,0,1,6,6,6,4,4,14,3,1,0.7167
0,IN,I,6.846,0,81,0,0,1,0,0,0,5,5,18,2,0,0.0
0,PS,P,3.063,0,146,0,0,1,3,3,3,10,10,9,1,1,3.0
101078,DEPOSIT,A,6.0,1,4,1,0,1,2,6,2,2,1,12,1,0,12.22
0,PS,P,3.063,0,625,0,0,1,1,1,1,8,8,15,1,1,0.4333
0,PS,P,3.063,0,1050,0,0,1,0,0,0,3,3,22,3,0,0.4833
101045,INSURANCE,H,20.0,0,2,1,1,0,1,6,0,3,1,12,3,0,0.0
0,NE,N,4.556,0,23,0,0,1,5,5,5,9,9,10,3,1,2.9667
0,PS,P,3.063,0,629,0,0,1,3,3,3,6,6,14,2,1,2.3667
101078,CUST_SVC,E,10.0,1,8,1,0,1,6,17,8,3,1,15,4,1,90.0
101012,INSURANCE,H,20.0,0,7,0,0,1,5,23,1,5,1,15,4,1,16.5
0,PS,P,3.063,0,1119,0,0,1,2,2,2,3,3,19,6,0,0.75
0,PS,P,3.063,0,935,0,0,1,2,2,2,4,4,17,0,0,0.9
0,PS,P,3.063,0,406,0,0,1,0,0,0,5,5,11,2,1,0.0
0,TT,T,1.906,0,12,0,0,1,0,0,0,6,6,11,2,1,1.7
101033,ATM_CDM,F,8.0,0,6,1,0,1,2,11,1,3,1,10,2,1,8.26
101056,LOAN,B,30.0,0,7,1,0,1,5,18,2,3,1,15,2,1,53.23
0,PS,P,3.063,0,768,0,0,1,0,0,0,8,8,15,6,1,0.0
0,PS,P,3.063,0,69,0,0,1,1,1,1,2,2,22,5,0,0.1667
101012,CUST_SVC,E,10.0,0,2,1,0,1,6,30,4,5,1,14,4,1,26.58
0,NE,N,4.556,0,106,0,0,1,1,1,1,5,5,17,3,0,0.0
101012,FIXED_DEP,G,15.0,0,4,1,1,0,2,19,1,4,1,9,2,1,23.99
0,PS,P,3.063,0,304,0,0,1,0,0,0,2,2,12,3,0,0.0
101012,FIXED_DEP,G,15.0,1,6,1,0,1,3,11,2,2,1,15,1,1,11.5
0,PS,P,3.063,0,661,0,0,1,0,0,0,4,4,15,0,1,0.0
0,NW,N,1.866,0,101,0,0,1,4,4,4,6,6,13,0,0,5.1667
0,PS,P,3.063,0,664,0,0,1,1,1,1,3,3,14,1,1,0.4167
101045,INSURANCE,H,20.0,0,10,1,1,0,6,12,3,3,1,10,5,1,31.23
101012,DEPOSIT,A,6.0,1,4,1,0,1,1,7,1,2,1,11,3,1,13.24
0,PS,P,3.063,0,189,0,0,1,1,1,1,6,6,9,1,1,2.6
0,PS,P,3.063,0,143,0,0,1,0,0,0,5,5,10,2,1,0.0
101033,DEPOSIT,A,6.0,0,4,1,0,1,2,11,3,4,3,9,4,1,10.94
0,PS,P,3.063,0,719,0,0,1,4,4,4,4,4,15,0,1,1.95
0,PS,P,3.063,0,475,0,0,1,1,1,1,5,5,13,1,0,0.0
0,PS,P,3.063,0,580,0,0,1,6,6,6,7,7,12,1,0,2.9
0,PS,P,3.063,0,656,0,0,1,0,0,0,3,3,18,1,0,0.0
0,PS,P,3.063,0,1138,0,0,1,2,2,2,3,3,20,6,0,0.2667
101045,BIZ_BANK,I,18.0,1,3,1,0,1,3,19,3,4,1,11,5,1,54.43
0,NW,N,1.866,0,147,0,0,1,8,8,8,5,5,14,6,1,4.6
0,PS,P,3.063,0,635,0,0,1,3,3,3,7,7,15,1,1,2.4833
0,NE,N,4.556,0,115,0,0,1,4,4,4,5,5,15,1,1,5.0333
101012,ATM_CDM,F,8.0,1,7,1,0,1,3,25,3,6,1,15,3,1,16.64
0,TT,T,1.906,0,118,0,0,1,1,1,1,6,6,17,3,0,0.0
101078,REMITTANCE,K,10.0,1,2,1,0,1,3,27,2,6,1,10,1,1,33.72
101012,ATM_CDM,F,8.0,0,4,1,0,1,5,18,3,3,1,13,4,0,46.99
0,PS,P,3.063,0,750,0,0,1,0,0,0,3,3,16,2,1,0.0
0,NE,N,4.556,0,5,0,0,1,0,0,0,3,3,8,0,0,2.9667
101045,DEPOSIT,A,6.0,1,4,1,0,1,1,10,1,4,2,12,5,0,3.27
101045,INSURANCE,H,20.0,1,1,1,0,1,1,10,4,3,1,14,4,1,90.0
0,NE,N,4.556,0,194,0,0,1,0,0,0,4,4,21,2,0,0.0
0,NE,N,4.556,0,39,0,0,1,9,9,9,6,6,11,0,1,0.8167
101056,BIZ_BANK,I,18.0,1,4,1,0,1,1,6,1,2,1,12,1,0,13.38
0,PS,P,3.063,0,554,0,0,1,0,0,0,6,6,12,6,0,0.0
101012,CUST_SVC,E,10.0,1,3,1,0,1,3,24,2,3,1,10,5,1,12.82
0,PS,P,3.063,0,210,0,0,1,0,0,0,5,5,9,0,1,0.0
101012,WITHDRAW,A,5.0,0,9,1,0,1,7,29,3,3,1,10,1,1,28.42
101045,REMITTANCE,K,10.0,1,1,1,0,1,1,5,2,2,1,16,4,1,39.58
0,PS,P,3.063,0,903,0,0,1,0,0,0,5,5,18,6,0,0.0
101056,DEPOSIT,A,6.0,0,10,1,0,1,6,22,6,5,2,11,5,1,25.09
0,PS,P,3.063,0,916,0,0,1,4,4,4,8,8,13,6,0,0.75
101012,CUST_SVC,E,10.0,1,8,1,0,1,5,26,9,3,1,16,1,1,90.0
0,PS,P,3.063,0,480,0,0,1,4,4,4,4,4,12,6,0,2.75
0,PS,P,3.063,0,377,0,0,1,3,3,2,2,2,7,0,0,0.25
101045,DEPOSIT,A,6.0,0,3,1,0,1,1,3,2,2,2,12,2,0,17.75
101056,WITHDRAW,A,5.0,1,1,1,0,1,3,14,6,5,2,9,2,1,51.65
0,PS,P,3.063,0,169,0,0,1,0,0,0,6,6,8,0,0,0.0
0,PS,P,3.063,0,131,0,0,1,2,2,2,8,8,9,1,1,1.0333
0,NE,N,4.556,0,77,0,0,1,0,0,0,3,3,13,0,0,0.5
0,PS,P,3.063,0,319,0,0,1,0,0,0,4,4,12,3,0,0.0
101056,WITHDRAW,A,5.0,0,9,1,0,1,7,15,10,3,2,14,5,1,69.07
0,PS,P,3.063,0,407,0,0,1,0,0,0,7,7,12,0,0,0.0
0,PS,P,3.063,0,1037,0,0,1,2,2,2,6,6,17,2,0,2.2
0,NW,N,1.866,0,42,0,0,1,0,0,0,4,4,9,2,1,0.0
0,PS,P,3.063,0,13,0,0,1,0,0,0,1,1,7,6,0,0.0
0,NE,N,4.556,0,203,0,0,1,0,0,0,2,2,21,2,0,0.0
0,PS,P,3.063,0,806,0,0,1,5,5,5,6,6,16,0,1,2.5333
0,NW,N,1.866,0,20,0,0,1,1,1,1,5,5,8,3,0,0.0
101012,LOAN,B,30.0,0,2,1,0,1,3,23,9,4,2,14,1,1,90.0
0,PS,P,3.063,0,390,0,0,1,2,2,2,8,8,11,3,1,0.8833
101033,CUST_SVC,E,10.0,0,8,1,0,1,5,8,6,2,2,10,3,1,45.25
0,PE,P,4.478,0,3,0,0,1,3,3,3,6,6,9,6,1,0.8167
0,PS,P,3.063,0,998,0,0,1,2,2,1,5,5,21,0,0,0.9333
101012,BIZ_BANK,I,18.0,0,6,1,1,0,3,25,1,4,1,14,5,1,21.61
101078,CUST_SVC,E,10.0,1,7,1,0,1,4,23,5,3,1,10,4,1,47.55
0,PS,P,3.063,0,1068,0,0,1,6,6,6,4,4,19,0,0,0.2
0,PS,P,3.063,0,584,0,0,1,0,0,0,7,7,14,2,1,0.0
0,PS,P,3.063,0,288,0,0,1,0,0,0,3,3,14,4,1,0.0
101012,CREDIT_CARD,C,12.0,1,11,1,0,1,7,10,1,2,1,9,3,1,7.05
0,NW,N,1.866,0,20,0,0,1,0,0,0,4,4,8,3,0,0.0
101078,ATM_CDM,F,8.0,1,3,1,0,1,3,23,0,4,1,15,3,1,0.21
101045,FIXED_DEP,G,15.0,1,3,1,0,1,4,17,3,5,1,10,5,1,90.0
0,PS,P,3.063,0,42,0,0,1,0,0,0,2,2,7,1,0,0.0
0,PS,P,3.063,0,713,0,0,1,2,2,2,5,5,16,6,1,0.1333
0,PS,P,3.063,0,366,0,0,1,1,1,1,11,11,10,6,1,0.0
0,PS,P,3.063,0,844,0,0,1,0,0,0,6,6,21,6,0,0.0
0,PS,P,3.063,0,316,0,0,1,0,0,0,5,5,11,0,1,0.8
101045,ACC_OPEN,D,25.0,1,1,1,0,1,3,8,3,2,1,14,1,1,85.0
0,NW,N,1.866,0,127,0,0,1,0,0,0,5,5,18,0,0,0.0
0,PS,P,3.063,0,694,0,0,1,4,4,4,6,6,15,3,1,2.7167
0,PS,P,3.063,0,947,0,0,1,0,0,0,7,7,18,3,0,0.0
0,PS,P,3.063,0,1094,0,0,1,7,7,7,7,7,16,6,1,1.4667
0,NW,N,1.866,0,235,0,0,1,1,1,1,5,5,19,1,0,1.6167
0,PS,P,3.063,0,549,0,0,1,0,0,0,9,9,12,2,0,0.0
101012,CUST_SVC,E,10.0,1,1,1,0,1,4,9,2,3,2,9,3,1,6.64
101056,ACC_OPEN,D,25.0,1,11,1,0,1,7,19,8,3,1,11,3,1,90.0
101033,BIZ_BANK,I,18.0,1,3,1,0,1,4,5,0,5,1,12,4,0,0.2
0,IN,I,6.846,0,158,0,0,1,2,2,2,2,2,23,1,0,5.65
0,PS,P,3.063,0,712,0,0,1,0,0,0,1,1,20,2,0,0.0
0,PS,P,3.063,0,90,0,0,1,0,0,0,2,2,7,6,0,0.0
101012,LOAN,B,30.0,1,3,1,0,1,1,17,3,3,1,11,5,1,30.37
101078,DEPOSIT,A,6.0,1,7,1,0,1,3,13,2,5,3,11,4,1,8.71
101078,REMITTANCE,K,10.0,0,5,1,1,0,2,17,2,5,1,15,2,1,49.62
0,IN,I,6.846,0,28,0,0,1,12,12,12,6,6,9,2,1,0.4167
101045,DEPOSIT,A,6.0,1,2,1,0,1,4,9,4,5,2,9,4,1,13.23
101012,CUST_SVC,E,10.0,1,4,1,0,1,8,44,16,6,2,15,5,1,90.0
0,PS,P,3.063,0,697,0,0,1,0,0,0,6,6,15,0,1,0.0
0,PS,P,3.063,0,1000,0,0,1,2,2,2,4,4,22,0,0,0.6667
0,NE,N,4.556,0,104,0,0,1,4,4,4,4,4,15,3,1,1.9
101045,CUST_SVC,E,10.0,1,6,1,0,1,2,18,3,6,2,10,3,1,22.99
0,NW,N,1.866,0,236,0,0,1,0,0,0,6,6,18,1,0,0.0
101078,DEPOSIT,A,6.0,1,6,1,0,1,3,12,2,4,2,11,2,1,9.2
0,PS,P,3.063,0,154,0,0,1,0,0,0,6,6,9,6,1,0.8333
0,PS,P,3.063,0,64,0,0,1,0,0,0,3,3,7,4,0,0.0
0,IN,I,6.846,0,90,0,0,1,0,0,0,5,5,18,0,0,0.0
0,PS,P,3.063,0,372,0,0,1,2,2,2,7,7,11,2,1,1.2167
101056,CUST_SVC,E,10.0,1,6,1,0,1,7,13,4,5,2,9,3,1,32.73
0,PS,P,3.063,0,51,0,0,1,0,0,0,1,1,7,1,0,0.0
101056,ONLINE_SUP,J,12.0,0,2,1,0,1,2,16,3,3,1,11,3,1,35.54
101056,ATM_CDM,F,8.0,0,1,0,0,1,5,24,4,4,1,10,1,1,40.56
0,NE,N,4.556,0,33,0,0,1,4,4,4,8,8,10,3,1,2.0667
101012,LOAN,B,30.0,1,5,1,0,1,2,18,4,4,2,14,4,1,23.52
101078,INSURANCE,H,20.0,0,2,1,0,1,4,22,1,6,1,10,1,1,24.1
0,NW,N,1.866,0,92,0,0,1,2,2,2,2,2,14,3,1,1.2167
0,PS,P,3.063,0,148,0,0,1,2,2,2,7,7,10,0,1,1.35
101033,LOAN,B,30.0,1,5,1,0,1,4,11,4,3,2,11,4,1,57.72
0,PS,P,3.063,0,768,0,0,1,11,11,11,10,10,15,0,1,3.8167
0,PS,P,3.063,0,873,0,0,1,0,0,0,4,4,19,0,0,0.0
101033,BIZ_BANK,I,18.0,1,13,1,0,1,9,21,6,4,1,11,1,1,90.0
101078,DEPOSIT,A,6.0,0,7,1,1,0,3,15,1,4,1,14,1,1,6.12
0,PS,P,3.063,0,649,0,0,1,0,0,0,5,5,19,2,0,0.0
