BranchCode,ServiceCode,TicketPrefix,DefaultAvgServiceMinutes,EntryType,EnqueueSequence,CheckedIn,SlotActive,CallNextPriority,QueueLength,CrossLaneQueueLength,PeopleAheadCallNext,ActiveCounters,ListeningCounters,HourOfDay,DayOfWeek,IsPeakHour,WaitingMinutes
101033,CUST_SVC,E,10,1,6,1,0,1,3,10,2,2,1,10,1,1,22.12
101033,DEPOSIT,A,6,1,6,1,0,1,3,7,1,2,2,13,5,0,3.03
101012,DEPOSIT,A,6,1,2,1,0,1,5,17,10,3,2,11,1,1,79.78
101045,FIXED_DEP,G,15,1,1,1,0,1,1,5,1,2,1,13,1,0,11.25
101056,CREDIT_CARD,C,12,1,6,1,0,1,4,13,11,4,2,11,3,1,90.0
101056,CREDIT_CARD,C,12,1,5,1,0,1,4,20,10,5,2,15,3,1,77.48
101045,CUST_SVC,E,10,1,3,1,0,1,4,13,3,3,1,11,5,1,33.51
101056,ACC_OPEN,D,25,1,1,1,0,1,1,8,1,3,1,12,2,0,12.73
101033,ACC_OPEN,D,25,0,2,1,0,1,3,15,4,6,1,14,5,1,90.0
101056,CUST_SVC,E,10,1,11,1,0,1,8,18,9,5,2,10,1,1,90.0
101078,ATM_CDM,F,8,0,1,1,0,1,3,20,0,6,1,11,5,1,0.02
101012,CREDIT_CARD,C,12,1,5,1,0,1,6,8,0,3,1,16,2,1,0.0
101012,CUST_SVC,E,10,1,1,1,0,1,3,13,5,3,1,11,2,1,52.82
101033,DEPOSIT,A,6,1,2,1,0,1,5,22,9,5,2,15,4,1,31.51
101012,CREDIT_CARD,C,12,1,3,1,0,1,1,23,2,5,2,14,4,1,12.15
101045,ATM_CDM,F,8,0,6,1,0,1,4,21,4,6,1,11,5,1,33.61
101045,FIXED_DEP,G,15,0,1,1,0,1,3,12,3,3,1,10,3,1,56.7
101012,CUST_SVC,E,10,0,7,1,1,0,7,13,2,2,1,16,3,1,47.89
101012,CUST_SVC,E,10,1,4,1,0,1,1,9,3,2,1,12,4,0,68.85
101045,FIXED_DEP,G,15,1,5,1,0,1,9,12,6,2,1,10,3,1,90.0
101056,ONLINE_SUP,J,12,1,6,1,0,1,2,12,0,3,1,13,3,0,0.0
101078,DEPOSIT,A,6,0,3,1,1,0,3,19,0,5,3,9,2,1,0.55
101033,FIXED_DEP,G,15,1,1,1,0,1,3,9,2,3,1,9,2,1,15.92
101012,CUST_SVC,E,10,0,1,1,1,0,5,25,0,5,2,15,1,1,0.0
101056,DEPOSIT,A,6,1,6,1,0,1,2,12,5,5,3,16,4,1,22.23
101045,FIXED_DEP,G,15,1,6,1,0,1,5,8,2,2,1,14,2,1,18.02
101078,ACC_OPEN,D,25,1,4,1,0,1,3,22,1,5,1,15,1,1,28.04
101033,DEPOSIT,A,6,1,1,1,0,1,2,6,4,3,1,13,4,0,56.09
101045,ATM_CDM,F,8,1,3,1,0,1,2,12,2,3,1,14,3,1,25.52
101056,LOAN,B,30,0,5,1,0,1,2,17,0,4,1,15,5,1,0.0
101045,BIZ_BANK,I,18,0,1,1,0,1,3,16,4,4,1,9,3,1,67.77
101012,LOAN,B,30,0,7,1,0,1,8,31,15,4,1,15,1,1,90.0
101056,ONLINE_SUP,J,12,1,5,1,0,1,2,7,0,3,1,13,1,0,0.0
101033,DEPOSIT,A,6,1,4,1,0,1,1,20,1,4,2,11,1,1,7.96
101045,WITHDRAW,A,5,1,2,1,0,1,1,3,2,2,2,12,5,0,10.97
101033,FIXED_DEP,G,15,1,7,1,0,1,6,22,6,4,1,14,3,1,90.0
101056,WITHDRAW,A,5,1,4,1,0,1,4,11,6,4,3,13,2,0,18.69
101045,FIXED_DEP,G,15,1,4,1,0,1,4,4,0,3,1,11,2,1,0.43
101045,CREDIT_CARD,C,12,1,8,1,0,1,4,7,1,2,1,16,4,1,5.15
101012,CREDIT_CARD,C,12,1,7,1,0,1,3,12,2,2,1,11,1,1,48.22
101012,ONLINE_SUP,J,12,1,4,1,0,1,2,12,3,2,1,16,5,1,27.74
101045,CUST_SVC,E,10,0,5,1,0,1,2,4,0,2,1,12,4,0,0.0
101078,BIZ_BANK,I,18,1,4,1,0,1,4,9,2,3,1,15,3,1,13.12
101045,WITHDRAW,A,5,1,2,1,0,1,5,11,4,3,2,11,2,1,15.32
101078,FIXED_DEP,G,15,1,2,1,0,1,1,14,2,5,1,14,2,1,33.52
101012,DEPOSIT,A,6,0,2,1,0,1,1,20,3,5,3,11,5,1,16.33
101056,CUST_SVC,E,10,1,2,1,0,1,3,20,4,5,2,10,4,1,29.8
101033,CREDIT_CARD,C,12,1,1,1,0,1,1,18,1,6,2,9,4,1,4.91
101033,DEPOSIT,A,6,1,3,1,0,1,2,17,2,3,1,14,3,1,22.57
101012,LOAN,B,30,0,1,1,0,1,3,16,3,3,1,9,5,1,33.4
101056,CUST_SVC,E,10,0,3,0,0,1,3,12,4,3,1,9,2,1,33.99
101056,INSURANCE,H,20,0,4,1,0,1,6,26,14,3,1,10,5,1,90.0
101012,LOAN,B,30,0,6,1,0,1,2,9,1,4,1,12,2,0,14.12
101033,CREDIT_CARD,C,12,0,7,1,1,0,7,26,1,6,2,14,1,1,4.51
101033,LOAN,B,30,0,9,1,1,0,6,23,1,5,2,11,1,1,11.53
101056,CUST_SVC,E,10,1,4,1,0,1,3,7,0,2,1,12,1,0,0.73
101033,BIZ_BANK,I,18,1,5,1,0,1,2,31,2,4,1,10,1,1,23.44
101056,CUST_SVC,E,10,1,7,1,0,1,3,8,2,2,1,10,3,1,14.45
101012,CREDIT_CARD,C,12,0,10,1,1,0,6,24,5,5,2,14,5,1,31.22
101078,ATM_CDM,F,8,0,4,1,1,0,5,11,2,2,1,11,5,1,16.21
101012,CREDIT_CARD,C,12,1,4,1,0,1,3,11,2,4,2,12,4,0,11.97
101078,LOAN,B,30,1,3,1,0,1,3,29,4,5,1,10,1,1,90.0
101045,CREDIT_CARD,C,12,0,3,1,1,0,4,13,2,2,1,16,1,1,15.28
101056,CUST_SVC,E,10,0,2,1,1,0,7,19,0,4,1,11,1,1,1.46
101045,CREDIT_CARD,C,12,1,2,1,0,1,3,5,2,2,1,12,1,0,10.93
101078,DEPOSIT,A,6,1,4,1,0,1,1,25,2,6,3,15,3,1,14.27
101056,REMITTANCE,K,10,1,5,1,0,1,1,10,0,2,1,14,4,1,0.0
101078,CUST_SVC,E,10,0,2,1,1,0,1,9,0,2,1,11,5,1,0.79
101045,DEPOSIT,A,6,1,5,1,0,1,1,9,1,6,3,15,4,1,2.05
101078,DEPOSIT,A,6,0,7,1,0,1,8,25,13,6,3,11,1,1,46.84
101078,FIXED_DEP,G,15,1,2,1,0,1,4,16,5,4,1,9,2,1,82.24
101045,CREDIT_CARD,C,12,1,6,1,0,1,2,10,3,3,1,13,5,0,49.12
101045,ATM_CDM,F,8,0,4,1,0,1,1,9,0,5,1,12,5,0,0.08
101012,DEPOSIT,A,6,0,8,1,1,0,7,19,1,4,3,9,1,1,2.28
101078,INSURANCE,H,20,0,1,1,0,1,1,4,0,4,1,12,4,0,0.22
101078,CREDIT_CARD,C,12,1,3,1,0,1,4,8,3,2,1,15,4,1,63.0
101078,CUST_SVC,E,10,1,8,1,0,1,5,25,9,5,1,15,5,1,90.0
101033,CUST_SVC,E,10,1,3,1,0,1,1,18,2,5,2,14,4,1,16.12
101045,CUST_SVC,E,10,1,6,1,0,1,2,13,0,3,1,10,5,1,0.19
101012,ACC_OPEN,D,25,1,7,1,0,1,5,23,3,5,1,9,2,1,70.0
101012,REMITTANCE,K,10,1,1,1,0,1,3,24,3,6,1,14,4,1,54.65
101078,CUST_SVC,E,10,1,7,1,0,1,5,33,13,6,2,9,1,1,90.0
101078,CUST_SVC,E,10,0,6,1,0,1,2,11,1,3,1,11,1,1,13.87
101033,WITHDRAW,A,5,1,7,1,0,1,3,21,3,5,2,10,2,1,26.42
101078,BIZ_BANK,I,18,1,4,1,0,1,2,20,5,4,1,15,1,1,90.0
101033,DEPOSIT,A,6,0,2,1,1,0,1,3,1,3,2,13,5,0,1.3
101045,DEPOSIT,A,6,1,5,1,0,1,1,10,2,4,2,9,3,1,5.82
101078,LOAN,B,30,1,3,1,0,1,1,23,1,4,1,15,4,1,11.47
101045,CUST_SVC,E,10,0,4,1,0,1,2,6,4,2,1,13,1,0,36.7
101078,WITHDRAW,A,5,0,5,1,0,1,3,21,3,5,2,14,1,1,24.91
101078,CUST_SVC,E,10,1,7,1,0,1,3,23,3,5,1,15,1,1,24.36
101078,BIZ_BANK,I,18,0,1,1,0,1,5,19,8,4,1,10,5,1,90.0
101012,BIZ_BANK,I,18,0,10,1,0,1,8,16,3,4,1,10,4,1,50.78
101078,FIXED_DEP,G,15,1,8,1,0,1,5,23,5,3,1,11,3,1,90.0
101045,WITHDRAW,A,5,0,3,1,0,1,2,22,7,6,3,10,3,1,44.54
101033,REMITTANCE,K,10,1,10,1,0,1,6,11,5,4,1,12,1,0,49.54
101012,DEPOSIT,A,6,0,4,1,0,1,4,15,2,3,2,9,2,1,6.45
101078,REMITTANCE,K,10,0,4,1,0,1,3,25,5,5,1,15,1,1,75.15
101045,DEPOSIT,A,6,1,2,1,0,1,4,15,2,4,2,9,5,1,6.87
101078,CUST_SVC,E,10,0,7,1,1,0,4,29,1,5,2,15,1,1,5.6
101012,INSURANCE,H,20,0,3,0,0,1,6,27,11,3,1,10,2,1,90.0
101033,CUST_SVC,E,10,1,3,1,0,1,1,19,3,6,2,14,4,1,29.98
101045,DEPOSIT,A,6,0,8,1,1,0,4,7,2,3,2,11,3,1,6.88
101045,CREDIT_CARD,C,12,1,5,1,0,1,5,19,12,3,1,10,4,1,90.0
101045,ATM_CDM,F,8,1,6,1,0,1,2,17,1,5,1,10,4,1,8.78
101078,CUST_SVC,E,10,1,4,1,0,1,1,18,3,4,1,11,2,1,58.7
101012,CUST_SVC,E,10,1,3,1,0,1,2,24,4,6,2,9,2,1,20.15
101045,FIXED_DEP,G,15,1,9,1,0,1,9,21,14,4,1,9,1,1,90.0
101045,CREDIT_CARD,C,12,1,4,1,0,1,1,2,0,2,1,12,3,0,0.0
101033,INSURANCE,H,20,1,1,1,0,1,1,3,0,2,1,12,2,0,0.0
101033,ATM_CDM,F,8,1,5,1,0,1,3,8,1,2,1,10,2,1,20.52
101045,INSURANCE,H,20,1,5,1,0,1,2,9,3,2,1,9,2,1,25.71
101078,ONLINE_SUP,J,12,0,7,1,1,0,4,11,2,4,1,9,4,1,29.62
101056,DEPOSIT,A,6,0,4,1,1,0,2,21,1,5,2,9,4,1,3.15
101078,DEPOSIT,A,6,1,3,1,0,1,1,14,4,3,1,14,3,1,76.53
101012,LOAN,B,30,0,5,1,1,0,1,10,1,4,1,13,3,0,2.37
101078,CUST_SVC,E,10,0,7,1,1,0,3,9,1,3,1,13,2,0,13.56
101078,ACC_OPEN,D,25,0,5,0,0,1,5,12,3,3,1,15,3,1,33.53
101045,REMITTANCE,K,10,1,5,1,0,1,2,13,1,5,1,11,2,1,11.92
101033,INSURANCE,H,20,1,4,1,0,1,3,13,4,2,1,16,1,1,68.78
101012,DEPOSIT,A,6,1,3,1,0,1,3,23,3,4,1,15,3,1,21.09
101045,CUST_SVC,E,10,1,3,1,0,1,1,25,2,5,1,15,3,1,44.22
101033,ONLINE_SUP,J,12,1,6,1,0,1,4,13,7,3,1,9,5,1,90.0
101056,INSURANCE,H,20,0,10,1,0,1,6,19,3,3,1,15,4,1,78.15
101078,CUST_SVC,E,10,1,3,1,0,1,1,6,1,2,1,13,1,0,15.71
101078,CUST_SVC,E,10,1,4,1,0,1,1,8,1,2,1,16,3,1,9.81
101078,WITHDRAW,A,5,1,5,1,0,1,1,6,0,3,1,13,2,0,0.0
101056,DEPOSIT,A,6,0,4,1,0,1,7,26,13,4,2,11,5,1,62.17
101033,INSURANCE,H,20,1,5,1,0,1,5,17,1,4,1,16,1,1,18.07
101056,WITHDRAW,A,5,0,7,1,0,1,4,25,7,5,2,15,3,1,34.14
101012,DEPOSIT,A,6,0,2,1,1,0,3,11,2,3,2,13,1,0,8.25
101033,ACC_OPEN,D,25,0,5,1,1,0,4,8,2,3,1,11,5,1,10.73
101012,REMITTANCE,K,10,1,10,1,0,1,7,17,6,2,1,11,1,1,65.42
101078,INSURANCE,H,20,1,1,1,0,1,1,18,0,5,1,15,2,1,0.0
101045,CUST_SVC,E,10,0,5,1,1,0,3,15,1,3,1,15,4,1,14.43
101045,DEPOSIT,A,6,1,6,1,0,1,2,8,6,2,2,10,2,1,50.78
101033,WITHDRAW,A,5,1,5,1,0,1,1,12,0,4,2,12,1,0,0.0
101056,INSURANCE,H,20,1,5,1,0,1,1,16,3,2,1,16,3,1,50.57
101056,LOAN,B,30,1,2,1,0,1,3,25,1,5,1,15,2,1,32.65
101045,BIZ_BANK,I,18,1,4,1,0,1,1,6,0,3,1,12,2,0,0.0
101078,ONLINE_SUP,J,12,1,2,1,0,1,5,9,2,4,1,10,2,1,23.91
101045,CUST_SVC,E,10,1,1,1,0,1,1,4,1,3,1,12,4,0,6.73
101033,REMITTANCE,K,10,1,9,1,0,1,7,21,5,4,1,10,2,1,76.78
101045,CUST_SVC,E,10,1,2,1,0,1,2,7,2,2,2,16,1,1,8.96
101033,INSURANCE,H,20,0,11,1,1,0,9,5,2,3,1,15,2,1,18.73
101012,DEPOSIT,A,6,1,3,1,0,1,4,19,1,2,1,10,4,1,8.38
101056,ONLINE_SUP,J,12,0,2,1,0,1,3,7,1,2,1,13,5,0,6.03
101012,DEPOSIT,A,6,0,6,1,1,0,4,17,1,5,3,14,4,1,1.48
101045,REMITTANCE,K,10,0,2,0,0,1,2,6,3,3,1,11,1,1,41.36
101033,CUST_SVC,E,10,1,5,1,0,1,3,20,2,3,1,16,1,1,15.35
101012,ONLINE_SUP,J,12,0,8,0,0,1,5,7,2,2,1,13,1,0,12.07
101078,LOAN,B,30,1,2,1,0,1,1,2,0,4,2,15,4,1,0.0
101033,ONLINE_SUP,J,12,1,8,1,0,1,5,11,3,2,1,9,3,1,63.24
101012,DEPOSIT,A,6,1,6,1,0,1,6,18,12,3,2,15,1,1,90.0
101056,ATM_CDM,F,8,1,2,1,0,1,2,7,1,3,1,12,2,0,4.06
101045,WITHDRAW,A,5,1,4,1,0,1,2,6,5,2,2,16,1,1,19.74
101045,CREDIT_CARD,C,12,0,2,1,0,1,5,10,10,2,1,16,2,1,90.0
101045,DEPOSIT,A,6,1,3,1,0,1,4,11,11,4,3,10,4,1,50.2
101056,DEPOSIT,A,6,1,6,1,0,1,2,13,3,2,1,10,1,1,24.81
101033,DEPOSIT,A,6,1,5,1,0,1,1,5,1,2,1,9,3,1,10.33
101045,ONLINE_SUP,J,12,0,1,1,0,1,2,12,3,6,1,11,2,1,38.16
101033,WITHDRAW,A,5,1,4,1,0,1,3,25,4,5,2,16,2,1,22.23
101078,DEPOSIT,A,6,0,6,1,1,0,5,15,2,3,2,15,2,1,7.54
101045,CREDIT_CARD,C,12,1,5,1,0,1,1,3,0,2,1,12,5,0,0.13
101012,INSURANCE,H,20,1,1,1,0,1,2,6,1,2,1,16,5,1,8.37
101033,DEPOSIT,A,6,1,1,1,0,1,1,10,1,3,1,9,3,1,10.22
101078,ATM_CDM,F,8,1,7,1,0,1,3,12,3,5,1,10,3,1,32.96
101045,CREDIT_CARD,C,12,1,8,1,0,1,6,21,0,4,1,16,1,1,0.0
101078,CUST_SVC,E,10,0,2,1,0,1,2,10,5,5,2,9,5,1,40.9
101078,INSURANCE,H,20,1,3,1,0,1,2,12,0,6,1,10,4,1,1.35
101056,WITHDRAW,A,5,1,5,1,0,1,1,4,0,2,1,13,4,0,0.78
101078,CUST_SVC,E,10,0,3,1,1,0,3,17,0,3,1,14,1,1,0.69
101045,DEPOSIT,A,6,1,5,1,0,1,2,14,4,5,2,15,5,1,15.64
101012,ATM_CDM,F,8,0,6,1,1,0,3,9,1,2,1,16,3,1,12.59
101045,LOAN,B,30,1,2,1,0,1,4,24,7,6,2,15,4,1,63.92
101056,CUST_SVC,E,10,1,7,1,0,1,3,17,5,5,2,9,4,1,49.58
101012,ATM_CDM,F,8,0,5,1,1,0,3,20,1,4,1,16,4,1,6.98
101056,CUST_SVC,E,10,1,4,1,0,1,1,6,1,2,1,13,3,0,23.14
101012,LOAN,B,30,1,8,1,0,1,7,18,11,2,1,12,1,0,90.0
101033,DEPOSIT,A,6,0,9,0,0,1,7,19,5,4,2,16,5,1,26.97
101078,CUST_SVC,E,10,0,3,1,0,1,2,5,0,2,1,12,2,0,0.0
101078,ONLINE_SUP,J,12,1,4,1,0,1,5,17,3,3,1,9,5,1,49.95
101045,CUST_SVC,E,10,0,5,1,0,1,3,16,1,6,2,14,3,1,4.49
101012,LOAN,B,30,1,3,1,0,1,2,17,2,4,2,15,3,1,22.1
101056,DEPOSIT,A,6,1,7,1,0,1,9,26,8,3,2,15,1,1,33.17
101078,DEPOSIT,A,6,1,5,1,0,1,4,11,2,4,2,12,3,0,5.9
101078,FIXED_DEP,G,15,0,4,1,0,1,3,6,3,2,1,9,2,1,35.45
101045,CUST_SVC,E,10,1,4,1,0,1,2,15,0,4,1,10,3,1,0.0
101056,INSURANCE,H,20,0,2,1,0,1,1,15,5,5,1,11,3,1,90.0
101056,CUST_SVC,E,10,1,4,1,0,1,1,26,1,4,1,10,2,1,8.07
101012,ACC_OPEN,D,25,1,8,1,0,1,7,4,0,2,1,15,3,1,0.57
101045,LOAN,B,30,0,3,1,0,1,1,10,2,3,1,9,5,1,19.85
101045,FIXED_DEP,G,15,1,5,1,0,1,3,14,3,3,1,10,1,1,56.75
101012,ACC_OPEN,D,25,1,3,1,0,1,2,13,1,3,1,13,2,0,8.08
101056,CREDIT_CARD,C,12,0,5,1,0,1,4,19,3,4,1,15,3,1,69.6
101012,INSURANCE,H,20,0,3,1,0,1,6,35,0,6,1,15,4,1,0.0
101012,DEPOSIT,A,6,1,1,1,0,1,5,25,8,3,1,16,2,1,90.0
101045,LOAN,B,30,1,1,1,0,1,2,2,0,3,1,13,4,0,0.0
101012,ACC_OPEN,D,25,0,1,1,0,1,1,17,1,3,1,9,5,1,32.32
101056,FIXED_DEP,G,15,1,4,1,0,1,2,20,1,6,1,9,3,1,12.25
101012,CUST_SVC,E,10,1,4,1,0,1,7,30,10,5,1,14,1,1,90.0
101045,CUST_SVC,E,10,1,7,1,0,1,3,11,5,4,1,14,1,1,83.59
101078,LOAN,B,30,0,7,1,1,0,3,12,1,2,1,10,2,1,35.47
101056,CREDIT_CARD,C,12,0,5,1,0,1,1,6,0,2,1,13,4,0,0.0
101045,CUST_SVC,E,10,1,5,1,0,1,2,9,3,2,2,9,5,1,25.17
101012,LOAN,B,30,1,3,1,0,1,5,23,15,3,1,16,5,1,90.0
101078,LOAN,B,30,1,3,1,0,1,3,12,4,4,2,9,3,1,33.88
101045,ATM_CDM,F,8,0,3,1,1,0,3,13,3,5,1,9,4,1,23.63
101033,LOAN,B,30,1,7,1,0,1,5,20,9,4,1,10,5,1,90.0
101033,CREDIT_CARD,C,12,0,2,0,0,1,2,13,7,2,1,16,5,1,90.0
101012,CUST_SVC,E,10,1,6,1,0,1,2,4,0,3,1,12,4,0,1.62
101012,DEPOSIT,A,6,1,5,1,0,1,4,21,3,3,1,9,5,1,25.68
101012,DEPOSIT,A,6,0,7,1,0,1,5,20,15,4,2,14,5,1,90.0
101056,INSURANCE,H,20,1,5,1,0,1,5,27,4,6,1,10,4,1,73.9
101033,LOAN,B,30,1,5,1,0,1,2,10,0,3,1,13,3,0,0.13
101056,CUST_SVC,E,10,1,3,1,0,1,5,24,7,6,2,11,4,1,58.79
101056,LOAN,B,30,1,5,1,0,1,3,15,2,5,2,15,4,1,18.02
101033,DEPOSIT,A,6,1,1,1,0,1,1,7,1,3,1,13,3,0,3.05
101033,CUST_SVC,E,10,0,5,1,1,0,3,16,1,3,1,10,5,1,9.8
101045,CUST_SVC,E,10,0,3,1,1,0,1,10,0,5,2,13,2,0,0.1
101045,BIZ_BANK,I,18,0,2,0,0,1,3,19,2,5,1,15,3,1,40.22
101056,FIXED_DEP,G,15,0,4,1,1,0,6,9,3,3,1,10,4,1,53.17
101056,ACC_OPEN,D,25,1,2,1,0,1,4,23,0,6,1,15,5,1,0.44
101078,CUST_SVC,E,10,1,4,1,0,1,1,6,3,4,1,14,4,1,73.59
101012,CUST_SVC,E,10,1,10,1,0,1,6,27,13,4,2,10,4,1,90.0
101045,ATM_CDM,F,8,0,4,1,0,1,2,5,0,5,1,13,3,0,0.61
101033,CREDIT_CARD,C,12,1,1,1,0,1,1,6,2,2,1,13,5,0,41.82
101033,DEPOSIT,A,6,1,5,1,0,1,1,14,3,5,3,15,3,1,9.64
101056,REMITTANCE,K,10,1,1,1,0,1,3,12,0,2,1,10,3,1,0.32
101078,CUST_SVC,E,10,0,2,1,0,1,2,2,0,2,1,13,4,0,0.08
101045,WITHDRAW,A,5,1,5,1,0,1,1,11,1,3,2,14,1,1,7.24
101045,CREDIT_CARD,C,12,1,4,1,0,1,1,20,2,4,1,9,2,1,23.94
101012,CUST_SVC,E,10,1,6,1,0,1,3,12,6,4,2,9,5,1,62.97
101012,ATM_CDM,F,8,1,7,1,0,1,4,18,1,4,1,11,5,1,13.52
101045,DEPOSIT,A,6,1,5,1,0,1,2,9,5,3,2,9,5,1,50.92
101012,ATM_CDM,F,8,0,4,1,0,1,5,18,3,3,1,13,4,0,46.99
101078,INSURANCE,H,20,0,6,1,1,0,3,13,3,3,1,9,4,1,26.49
101078,CUST_SVC,E,10,1,7,1,0,1,4,4,1,2,1,12,1,0,29.23
101045,FIXED_DEP,G,15,1,3,1,0,1,2,8,0,2,1,13,4,0,0.0
101078,ATM_CDM,F,8,1,8,1,0,1,4,7,2,3,1,16,3,1,15.42
101012,ATM_CDM,F,8,1,7,1,0,1,4,57,7,5,1,9,1,1,67.03
101045,ATM_CDM,F,8,0,3,0,0,1,1,12,0,6,1,14,4,1,0.0
101078,LOAN,B,30,1,5,1,0,1,7,22,5,5,1,14,5,1,90.0
101056,ATM_CDM,F,8,1,5,1,0,1,5,27,2,6,1,14,5,1,13.26
101078,CREDIT_CARD,C,12,0,6,1,0,1,2,12,0,3,1,15,4,1,1.21
101045,INSURANCE,H,20,0,5,1,1,0,2,21,2,5,1,14,1,1,36.23
101033,INSURANCE,H,20,1,3,1,0,1,1,14,5,2,1,10,3,1,90.0
101056,ATM_CDM,F,8,1,8,1,0,1,4,24,4,6,1,9,2,1,35.09
101033,FIXED_DEP,G,15,1,2,1,0,1,4,26,5,5,1,10,3,1,90.0
101078,DEPOSIT,A,6,1,5,1,0,1,1,22,2,4,1,9,1,1,19.47
101078,REMITTANCE,K,10,1,7,1,0,1,5,16,4,4,1,15,5,1,77.9
101012,BIZ_BANK,I,18,1,1,1,0,1,5,16,9,4,1,9,3,1,90.0
101012,ATM_CDM,F,8,1,4,1,0,1,3,14,3,2,1,12,2,0,39.95
101012,ATM_CDM,F,8,1,1,1,0,1,4,19,5,4,1,10,3,1,59.29
101045,CUST_SVC,E,10,1,5,1,0,1,4,9,4,2,1,12,5,0,70.84
101078,FIXED_DEP,G,15,0,11,1,0,1,7,5,2,2,1,9,2,1,23.87
101078,INSURANCE,H,20,0,2,1,0,1,2,10,2,4,1,13,2,0,30.31
101012,DEPOSIT,A,6,0,1,1,1,0,3,27,0,5,2,14,2,1,0.26
101033,ATM_CDM,F,8,0,4,1,0,1,1,22,2,4,1,9,1,1,14.32
101033,DEPOSIT,A,6,1,4,1,0,1,1,10,4,3,2,16,5,1,22.7
101056,INSURANCE,H,20,0,6,1,0,1,2,15,2,4,1,9,1,1,18.82
101056,BIZ_BANK,I,18,1,7,1,0,1,3,11,2,4,1,16,2,1,22.64
101033,ACC_OPEN,D,25,0,2,1,0,1,7,31,3,4,1,10,1,1,74.81
101045,ONLINE_SUP,J,12,0,5,1,0,1,2,18,2,6,1,11,1,1,26.25
101078,BIZ_BANK,I,18,0,5,1,1,0,1,21,0,5,1,15,3,1,0.0
101045,FIXED_DEP,G,15,1,8,1,0,1,4,9,2,4,1,14,5,1,46.48
101056,REMITTANCE,K,10,1,3,1,0,1,2,6,1,2,1,13,3,0,8.75
101045,DEPOSIT,A,6,0,1,1,0,1,5,22,9,3,1,15,1,1,82.85
101045,DEPOSIT,A,6,1,1,1,0,1,2,8,1,4,2,12,5,0,6.25
101033,DEPOSIT,A,6,1,3,1,0,1,5,15,10,3,2,16,3,1,75.68
101045,DEPOSIT,A,6,0,6,1,0,1,3,10,7,4,2,15,2,1,52.15
101078,REMITTANCE,K,10,0,6,0,0,1,4,13,10,3,1,9,1,1,90.0
101078,DEPOSIT,A,6,1,5,1,0,1,6,25,10,6,3,9,1,1,35.91
101078,CREDIT_CARD,C,12,1,1,1,0,1,1,11,4,6,2,11,4,1,34.94
101012,CREDIT_CARD,C,12,1,2,1,0,1,3,39,8,5,1,15,5,1,90.0
101045,ATM_CDM,F,8,0,4,1,0,1,3,10,2,5,1,9,5,1,37.81
101012,ACC_OPEN,D,25,0,3,1,1,0,3,5,0,3,1,13,4,0,0.09
101045,REMITTANCE,K,10,1,7,1,0,1,5,24,7,4,1,11,1,1,90.0
101045,ATM_CDM,F,8,1,8,1,0,1,5,27,7,3,1,15,1,1,46.27
101078,CREDIT_CARD,C,12,1,1,1,0,1,1,13,2,2,1,13,1,0,43.33
101078,BIZ_BANK,I,18,0,9,1,1,0,5,14,3,4,1,15,5,1,57.85
101078,FIXED_DEP,G,15,1,9,1,0,1,7,32,12,6,1,14,1,1,90.0
101056,CREDIT_CARD,C,12,0,6,1,1,0,3,9,1,2,1,14,3,1,11.66
101045,BIZ_BANK,I,18,0,4,1,1,0,3,11,3,2,1,10,1,1,72.73
101033,BIZ_BANK,I,18,1,1,1,0,1,4,14,3,3,1,15,5,1,72.7
101078,DEPOSIT,A,6,0,4,1,0,1,4,14,4,4,2,15,2,1,19.91
101033,INSURANCE,H,20,1,3,1,0,1,1,15,0,3,1,15,5,1,0.67
101056,ONLINE_SUP,J,12,1,2,1,0,1,2,13,1,3,1,9,3,1,14.78
101078,DEPOSIT,A,6,0,5,1,1,0,1,13,0,5,2,15,4,1,0.0
101033,ATM_CDM,F,8,1,6,1,0,1,5,25,6,6,1,15,5,1,32.99
101012,DEPOSIT,A,6,0,3,0,0,1,2,21,0,3,1,11,4,1,0.77
101012,WITHDRAW,A,5,1,2,1,0,1,1,11,1,3,1,16,3,1,14.95
101078,BIZ_BANK,I,18,1,1,1,0,1,4,10,3,3,1,15,3,1,25.82
101078,FIXED_DEP,G,15,1,1,1,0,1,3,31,0,4,1,10,5,1,0.0
101078,ACC_OPEN,D,25,1,5,1,0,1,5,18,5,5,1,11,2,1,90.0
101078,DEPOSIT,A,6,1,7,1,0,1,3,9,1,4,3,9,3,1,2.63
101056,CREDIT_CARD,C,12,1,1,1,0,1,4,21,6,6,2,10,4,1,65.99
101056,ATM_CDM,F,8,0,4,1,1,0,8,11,1,3,1,15,1,1,5.25
101033,WITHDRAW,A,5,1,3,1,0,1,2,5,1,2,1,13,1,0,4.39
101056,DEPOSIT,A,6,1,4,1,0,1,6,12,5,2,1,11,5,1,44.49
101078,ACC_OPEN,D,25,1,3,1,0,1,5,11,1,3,1,15,5,1,3.54
101033,ONLINE_SUP,J,12,1,2,1,0,1,1,5,0,2,1,12,4,0,0.0
101056,WITHDRAW,A,5,1,4,1,0,1,3,21,0,5,2,11,2,1,0.12
101012,CUST_SVC,E,10,1,8,1,0,1,6,20,12,4,2,14,5,1,62.35
101012,DEPOSIT,A,6,1,4,1,0,1,2,7,1,2,1,12,1,0,4.21
101045,REMITTANCE,K,10,1,3,1,0,1,3,25,2,5,1,11,5,1,23.87
